DT_FIM_EXERC;3.01;3.02;3.03;3.04;3.05;3.06;3.07;3.08;3.09;3.10;3.11;3.99
2011-03-31;607039.0;-255737.0;351302.0;-42006.0;309296.0;-102965.0;206331.0;-66180.0;140151.0;65693.0;205844.0;0.0
2011-06-30;690735.0;-320119.0;370616.0;-73029.0;297587.0;-53749.0;243838.0;-43333.0;200505.0;0.0;200505.0;0.0
2011-09-30;896533.0;-357914.0;538619.0;-9625.0;528994.0;-40522.0;488472.0;-143609.0;344863.0;0.0;344863.0;0.0
2011-12-31;706498.0;-389639.0;316859.0;-33112.0;283747.0;-3284.0;280463.0;-50722.0;229741.0;-65693.0;164048.0;0.0
2012-03-31;651378.0;-256913.0;394465.0;-51650.0;342815.0;-71019.0;271796.0;-66692.0;205104.0;0.0;205104.0;0.0
2012-06-30;659424.0;-277612.0;381812.0;-46861.0;334951.0;-68183.0;266768.0;-65595.0;201173.0;0.0;201173.0;0.0
2012-09-30;806094.0;-314806.0;491288.0;-39367.0;451921.0;-62879.0;389042.0;-147712.0;241330.0;0.0;241330.0;0.0
2012-12-31;702092.0;-401233.0;300859.0;7582.0;308441.0;-9335.0;299106.0;-103225.0;195881.0;0.0;195881.0;0.0
2013-03-31;200818.0;-142978.0;57840.0;-10198.0;47642.0;39030.0;86672.0;-15650.0;71022.0;0.0;71022.0;0.0
2013-06-30;205340.0;-129493.0;75847.0;-39403.0;36444.0;11890.0;48334.0;-939.0;47395.0;0.0;47395.0;0.0
2013-09-30;288043.0;-149480.0;138563.0;-549725.0;-411162.0;13343.0;-397819.0;152539.0;-245280.0;0.0;-245280.0;0.0
2013-12-31;286967.0;-141983.0;144984.0;-27394.0;117590.0;7955.0;125545.0;33239.0;158784.0;0.0;158784.0;0.0
2014-03-31;225287.0;-104636.0;120651.0;-25175.0;95476.0;9859.0;105335.0;-19793.0;85542.0;0.0;85542.0;0.0
2014-06-30;218374.0;-114016.0;104358.0;5052.0;109410.0;6662.0;116072.0;-25961.0;90111.0;0.0;90111.0;0.0
2014-09-30;353739.0;-138542.0;215197.0;-52819.0;162378.0;-933.0;161445.0;-21272.0;140173.0;0.0;140173.0;0.0
2014-12-31;305388.0;-184424.0;120964.0;-39912.0;81052.0;-3697.0;77355.0;-13449.0;63906.0;0.0;63906.0;0.0
2015-03-31;253646.0;-116252.0;137394.0;-36331.0;101063.0;6490.0;107553.0;-20961.0;86592.0;0.0;86592.0;0.0
2015-06-30;279041.0;-141311.0;137730.0;-34788.0;102942.0;-4075.0;98867.0;-18971.0;79896.0;0.0;79896.0;0.0
2015-09-30;457178.0;-173917.0;283261.0;50415.0;333676.0;-7984.0;325692.0;-49440.0;276252.0;0.0;276252.0;0.0
2015-12-31;297265.0;-143846.0;153419.0;-77046.0;76373.0;1097.0;77470.0;-3024.0;74446.0;0.0;74446.0;0.0
2016-03-31;269512.0;-103678.0;165834.0;-17088.0;148746.0;-25157.0;123589.0;-25350.0;98239.0;0.0;98239.0;0.0
2016-06-30;286978.0;-112255.0;174723.0;-3212.0;171511.0;-28898.0;142613.0;-34753.0;107860.0;0.0;107860.0;0.0
2016-09-30;6734919.0;-134585.0;6600334.0;154093.0;6754427.0;-25374.0;6729053.0;-2192753.0;4536300.0;0.0;4536300.0;0.0
2016-12-31;497831.0;-144455.0;353376.0;-34885.0;318491.0;-30500.0;287991.0;-81056.0;206935.0;0.0;206935.0;0.0
2017-03-31;530591.0;-155118.0;375473.0;19386.0;394859.0;-29269.0;365590.0;-98432.0;267158.0;0.0;267158.0;0.0
2017-06-30;895797.0;-122327.0;773470.0;-3766.0;769704.0;-26436.0;743268.0;-238568.0;504700.0;0.0;504700.0;0.0
2017-09-30;744230.0;-140804.0;603426.0;14352.0;617778.0;21854.0;639632.0;-185328.0;454304.0;0.0;454304.0;0.0
2017-12-31;530575.0;-175029.0;355546.0;-90566.0;264980.0;-32365.0;232615.0;-73317.0;159298.0;0.0;159298.0;0.0
2018-03-31;546607.0;-152296.0;394311.0;-12914.0;381397.0;-35293.0;346104.0;-105696.0;240408.0;0.0;240408.0;0.0
2018-06-30;580601.0;-200471.0;380130.0;-2613.0;377517.0;-25692.0;351825.0;-103759.0;248066.0;0.0;248066.0;0.0
2018-09-30;1030419.0;-164419.0;866000.0;67492.0;933492.0;-49331.0;884161.0;-188942.0;695219.0;0.0;695219.0;0.0
2018-12-31;1027027.0;-208060.0;818967.0;-52515.0;766452.0;-31898.0;734554.0;-23002.0;711552.0;0.0;711552.0;0.0
2019-03-31;732296.0;-162971.0;569325.0;-5185.0;564140.0;-54876.0;509264.0;-151873.0;357391.0;0.0;357391.0;0.0
2019-06-30;959792.0;-234744.0;725048.0;-24527.0;700521.0;-49160.0;651361.0;-188680.0;462681.0;0.0;462681.0;0.0
2019-09-30;736826.0;-278258.0;458568.0;1586.0;460154.0;-34802.0;425352.0;14067.0;439419.0;0.0;439419.0;0.0
2019-12-31;876241.0;-276204.0;600037.0;16320.0;616357.0;-46421.0;569936.0;-49976.0;519960.0;0.0;519960.0;0.0
2020-03-31;805503.0;-233201.0;572302.0;32044.0;604346.0;-49311.0;555035.0;-147084.0;407951.0;0.0;407951.0;0.0
2020-06-30;1518071.0;-284979.0;1233092.0;14720.0;1247812.0;-27825.0;1219987.0;-339481.0;880506.0;0.0;880506.0;0.0
2020-09-30;1071575.0;-301396.0;770179.0;-46213.0;723966.0;-54557.0;669409.0;-173636.0;495773.0;0.0;495773.0;0.0
2020-12-31;301279.0;-316412.0;-15133.0;1866251.0;1851118.0;-77482.0;1773636.0;-175216.0;1598420.0;0.0;1598420.0;0.0
2021-03-31;1088017.0;-282678.0;805339.0;70993.0;876332.0;-115769.0;760563.0;-176084.0;584479.0;0.0;584479.0;0.0
2021-06-30;1511135.0;-329981.0;1181154.0;135107.0;1316261.0;-138932.0;1177329.0;-323918.0;853411.0;0.0;853411.0;0.0
2021-09-30;1497665.0;-398037.0;1099628.0;37571.0;1137199.0;-160000.0;977199.0;-248773.0;728426.0;0.0;728426.0;0.0
2021-12-31;1437312.0;-401767.0;1035545.0;71880.0;1107425.0;-216292.0;891133.0;-19641.0;871492.0;0.0;871492.0;0.0
2022-03-31;1360061.0;-457459.0;902602.0;53684.0;956286.0;-230291.0;725995.0;-172825.0;553170.0;0.0;553170.0;0.0
2022-06-30;1666034.0;-576248.0;1089786.0;126209.0;1215995.0;-301284.0;914711.0;-201534.0;713177.0;0.0;713177.0;0.0
2022-09-30;1192688.0;-533318.0;659370.0;83015.0;742385.0;-125493.0;616892.0;-123888.0;493004.0;0.0;493004.0;0.0
2022-12-31;1231787.0;-603921.0;627866.0;-52220.0;575646.0;-155110.0;420536.0;139904.0;560440.0;0.0;560440.0;0.0
2023-03-31;1570821.0;-541087.0;1029734.0;160605.0;1190339.0;-233530.0;956809.0;-201606.0;755203.0;0.0;755203.0;0.0
2023-06-30;1474201.0;-505857.0;968344.0;73186.0;1041530.0;-257948.0;783582.0;-170456.0;613126.0;0.0;613126.0;0.0
2023-09-30;1482507.0;-666524.0;815983.0;-19672.0;796311.0;-149487.0;646824.0;-160643.0;486181.0;0.0;486181.0;0.0
2023-12-31;1687992.0;-793173.0;894819.0;19558.0;914377.0;-180593.0;733784.0;304068.0;1037852.0;0.0;1037852.0;0.0
2024-03-31;1978188.0;-967143.0;1011045.0;81140.0;1092185.0;-252507.0;839678.0;-183763.0;655915.0;0.0;655915.0;0.0
2024-06-30;1662572.0;-792469.0;870103.0;70247.0;940350.0;-240181.0;700169.0;-149667.0;550502.0;0.0;550502.0;0.0
